Date,Open,High,Low,Close,Adj Close,Volume,Returns
8/4/2005,1245.040039,1245.040039,1235.150024,1235.859985,1235.859985,1981220000,0.027328531
8/5/2005,1235.859985,1235.859985,1225.619995,1226.420044,1226.420044,1930280000,0.01975373
8/8/2005,1226.420044,1232.280029,1222.670044,1223.130005,1223.130005,1804140000,0.011964486
8/9/2005,1223.130005,1234.109985,1223.130005,1231.380005,1231.380005,1897520000,0.009249753
8/10/2005,1231.380005,1242.689941,1226.579956,1229.130005,1229.130005,2172320000,0.016057133
8/11/2005,1229.130005,1237.810059,1228.329956,1237.810059,1237.810059,1941560000,0.014200575
8/12/2005,1237.810059,1237.810059,1225.869995,1230.390015,1230.390015,1709300000,0.021362808
8/15/2005,1230.400024,1236.23999,1226.199951,1233.869995,1233.869995,1562880000,0.015248514
8/16/2005,1233.869995,1233.869995,1219.050049,1219.339966,1219.339966,1820410000,0.018111715
8/17/2005,1219.339966,1225.630005,1218.069946,1220.23999,1220.23999,1859150000,0.006122452
8/18/2005,1220.23999,1222.640015,1215.930054,1219.02002,1219.02002,1808170000,0.006865095
8/19/2005,1219.02002,1225.079956,1219.02002,1219.709961,1219.709961,1558790000,0.005858452
8/22/2005,1219.709961,1228.959961,1216.469971,1221.72998,1221.72998,1621330000,0.006427748
8/23/2005,1221.72998,1223.040039,1214.439941,1217.589966,1217.589966,1678620000,0.008094541
8/24/2005,1217.569946,1224.150024,1209.369995,1209.589966,1209.589966,1930800000,0.004661943
8/25/2005,1209.589966,1213.72998,1209.569946,1212.369995,1212.369995,1571110000,-0.001922633
8/26/2005,1212.400024,1212.400024,1204.22998,1205.099976,1205.099976,1541090000,0.000396049
8/29/2005,1205.099976,1214.280029,1201.530029,1212.280029,1212.280029,1599450000,-0.00562749
8/30/2005,1212.280029,1212.280029,1201.069946,1208.410034,1208.410034,1916470000,0.000297037
8/31/2005,1208.410034,1220.359985,1204.400024,1220.329956,1220.329956,2365510000,-0.002896239
9/1/2005,1220.329956,1227.290039,1216.180054,1221.589966,1221.589966,2229860000,0.006939329
9/2/2005,1221.589966,1224.449951,1217.75,1218.02002,1218.02002,1640160000,0.00797901
9/6/2005,1218.02002,1233.609985,1218.02002,1233.390015,1233.390015,1932090000,0.005033316
9/7/2005,1233.390015,1237.060059,1230.930054,1236.359985,1236.359985,2067700000,0.017715666
9/8/2005,1236.359985,1236.359985,1229.51001,1231.670044,1231.670044,1955380000,0.020166298
9/9/2005,1231.670044,1243.130005,1231.670044,1241.47998,1241.47998,1992560000,0.016296455
9/12/2005,1241.47998,1242.599976,1239.150024,1240.560059,1240.560059,1938050000,0.024390995
9/13/2005,1240.569946,1240.569946,1231.199951,1231.199951,1231.199951,2082360000,0.023640093
9/14/2005,1231.199951,1234.73999,1226.160034,1227.160034,1227.160034,1986750000,0.015908564
9/15/2005,1227.160034,1231.880005,1224.849976,1227.72998,1227.72998,2079340000,0.012575079
9/16/2005,1228.420044,1237.949951,1228.420044,1237.910034,1237.910034,3152470000,0.01361476
9/19/2005,1237.910034,1237.910034,1227.650024,1231.02002,1231.02002,2076540000,0.021445301
9/20/2005,1231.02002,1236.48999,1220.069946,1221.339966,1221.339966,2319250000,0.015760096
9/21/2005,1221.339966,1221.52002,1209.890015,1210.199951,1210.199951,2548150000,0.007772726
9/22/2005,1210.199951,1216.640015,1205.349976,1214.619995,1214.619995,2424720000,-0.001419312
9/23/2005,1214.619995,1218.829956,1209.800049,1215.290039,1215.290039,1973020000,0.002227829
9/26/2005,1215.290039,1222.560059,1211.839966,1215.630005,1215.630005,2022220000,0.002780707
9/27/2005,1215.630005,1220.170044,1211.109985,1215.660034,1215.660034,1976270000,0.003061226
9/28/2005,1215.660034,1220.97998,1212.719971,1216.890015,1216.890015,2106980000,0.003086004
9/29/2005,1216.890015,1228.699951,1211.540039,1227.680054,1227.680054,2176120000,0.004100907
9/30/2005,1227.680054,1229.569946,1225.219971,1228.810059,1228.810059,2097520000,0.013004166
10/3/2005,1228.810059,1233.339966,1225.150024,1226.699951,1226.699951,2097490000,0.013936575
10/4/2005,1226.699951,1229.880005,1214.02002,1214.469971,1214.469971,2341420000,0.012195447
10/5/2005,1214.469971,1214.469971,1196.25,1196.390015,1196.390015,2546780000,0.002104039
10/6/2005,1196.390015,1202.140015,1181.920044,1191.48999,1191.48999,2792030000,-0.012814401
10/7/2005,1191.48999,1199.709961,1191.459961,1195.900024,1195.900024,2126080000,-0.016857592
10/10/2005,1195.900024,1196.52002,1186.119995,1187.329956,1187.329956,2195990000,-0.01321871
10/11/2005,1187.329956,1193.099976,1183.160034,1184.869995,1184.869995,2299040000,-0.02029019
10/12/2005,1184.869995,1190.02002,1173.650024,1177.680054,1177.680054,2491280000,-0.022319995
10/13/2005,1177.680054,1179.560059,1168.199951,1176.839966,1176.839966,2351150000,-0.028252681
10/14/2005,1176.839966,1187.130005,1175.439941,1186.569946,1186.569946,2188940000,-0.028945868
10/17/2005,1186.569946,1191.209961,1184.47998,1190.099976,1190.099976,2054570000,-0.020917302
10/18/2005,1190.099976,1190.099976,1178.130005,1178.140015,1178.140015,2197010000,-0.018004544
10/19/2005,1178.140015,1195.76001,1170.550049,1195.76001,1195.76001,2703590000,-0.02787315
10/20/2005,1195.76001,1197.300049,1173.300049,1177.800049,1177.800049,2617250000,-0.013334241
10/21/2005,1177.800049,1186.459961,1174.920044,1179.589966,1179.589966,2470920000,-0.028153668
10/24/2005,1179.589966,1199.390015,1179.589966,1199.380005,1199.380005,2197790000,-0.026676742
10/25/2005,1199.380005,1201.300049,1189.290039,1196.540039,1196.540039,2312470000,-0.010347249
10/26/2005,1196.540039,1204.01001,1191.380005,1191.380005,1191.380005,2467750000,-0.01269061
10/27/2005,1191.380005,1192.650024,1178.890015,1178.900024,1178.900024,2395370000,-0.016948345
10/28/2005,1178.900024,1198.410034,1178.900024,1198.410034,1198.410034,2379400000,-0.027246038
10/31/2005,1198.410034,1211.430054,1198.410034,1207.01001,1207.01001,2567470000,-0.011147608
11/1/2005,1207.01001,1207.339966,1201.660034,1202.76001,1202.76001,2457850000,-0.00405145
11/2/2005,1202.76001,1215.170044,1201.069946,1214.76001,1214.76001,2648090000,-0.007558282
11/3/2005,1214.76001,1224.699951,1214.76001,1219.939941,1219.939941,2716630000,0.002343361
11/4/2005,1219.939941,1222.52002,1214.449951,1220.140015,1220.140015,2050510000,0.006617513
11/7/2005,1220.140015,1224.180054,1217.290039,1222.810059,1222.810059,1987580000,0.006782602
11/8/2005,1222.810059,1222.810059,1216.079956,1218.589966,1218.589966,1965050000,0.008985754
11/9/2005,1218.589966,1226.589966,1216.530029,1220.650024,1220.650024,2214460000,0.005503599
11/10/2005,1220.650024,1232.410034,1215.050049,1230.959961,1230.959961,2378460000,0.007203429
11/11/2005,1230.959961,1235.699951,1230.719971,1234.719971,1234.719971,1773140000,0.015710539
11/14/2005,1234.719971,1237.199951,1231.780029,1233.76001,1233.76001,1899780000,0.018813062
11/15/2005,1233.76001,1237.939941,1226.410034,1229.01001,1229.01001,2359370000,0.018020963
11/16/2005,1229.01001,1232.23999,1227.180054,1231.209961,1231.209961,2121580000,0.014101562
11/17/2005,1231.209961,1242.959961,1231.209961,1242.800049,1242.800049,2298040000,0.015916823
11/18/2005,1242.800049,1249.579956,1240.709961,1248.27002,1248.27002,2453290000,0.025480233
11/21/2005,1248.27002,1255.890015,1246.900024,1254.849976,1254.849976,2117350000,0.029993708
11/22/2005,1254.849976,1261.900024,1251.400024,1261.22998,1261.22998,2291420000,0.035423073
11/23/2005,1261.22998,1270.640015,1259.51001,1265.609985,1265.609985,1985400000,0.04068745
11/25/2005,1265.609985,1268.780029,1265.540039,1268.25,1268.25,724940000,0.044301554
11/28/2005,1268.25,1268.439941,1257.170044,1257.459961,1257.459961,2016900000,0.046479928
11/29/2005,1257.459961,1266.180054,1257.459961,1257.47998,1257.47998,2268340000,0.037576668
11/30/2005,1257.47998,1260.930054,1249.390015,1249.47998,1249.47998,2374690000,0.037593186
12/1/2005,1249.47998,1266.170044,1249.47998,1264.670044,1264.670044,2614830000,0.030992091
12/2/2005,1264.670044,1266.849976,1261.420044,1265.079956,1265.079956,2125580000,0.043525974
12/5/2005,1265.079956,1265.079956,1258.119995,1262.089966,1262.089966,2325840000,0.043864207
12/6/2005,1262.089966,1272.890015,1262.089966,1263.699951,1263.699951,2110740000,0.041397056
12/7/2005,1263.699951,1264.849976,1253.02002,1257.369995,1257.369995,2093830000,0.042725514
12/8/2005,1257.369995,1263.359985,1250.910034,1255.839966,1255.839966,2178300000,0.037502434
12/9/2005,1255.839966,1263.079956,1254.23999,1259.369995,1259.369995,1896290000,0.03623995
12/12/2005,1259.369995,1263.859985,1255.52002,1260.430054,1260.430054,1876550000,0.039152708
12/13/2005,1260.430054,1272.109985,1258.560059,1267.430054,1267.430054,2390020000,0.040027401
12/14/2005,1267.430054,1275.800049,1267.069946,1272.73999,1272.73999,2145520000,0.04580336
12/15/2005,1272.73999,1275.170044,1267.73999,1270.939941,1270.939941,2180590000,0.050184784
12/16/2005,1270.939941,1275.23999,1267.319946,1267.319946,1267.319946,2584190000,0.048699497
12/19/2005,1267.319946,1270.51001,1259.280029,1259.920044,1259.920044,2208810000,0.045712506
12/20/2005,1259.920044,1263.859985,1257.209961,1259.619995,1259.619995,1996690000,0.039606573
12/21/2005,1259.619995,1269.369995,1259.619995,1262.790039,1262.790039,2065170000,0.039358992
12/22/2005,1262.790039,1268.189941,1262.5,1268.119995,1268.119995,1888500000,0.041974712
12/23/2005,1268.119995,1269.76001,1265.920044,1268.660034,1268.660034,1285810000,0.046372656
12/27/2005,1268.660034,1271.829956,1256.540039,1256.540039,1256.540039,1540470000,0.046818262
12/28/2005,1256.540039,1261.099976,1256.540039,1258.170044,1258.170044,1422360000,0.036817606
12/29/2005,1258.170044,1260.609985,1254.180054,1254.420044,1254.420044,1382540000,0.038162584
12/30/2005,1254.420044,1254.420044,1246.589966,1248.290039,1248.290039,1443500000,0.03506832
1/3/2006,1248.290039,1270.219971,1245.73999,1268.800049,1268.800049,2554570000,0.030010226
1/4/2006,1268.800049,1275.369995,1267.73999,1273.459961,1273.459961,2515330000,0.046933793
1/5/2006,1273.459961,1276.910034,1270.300049,1273.47998,1273.47998,2433340000,0.050778859
1/6/2006,1273.47998,1286.089966,1273.47998,1285.449951,1285.449951,2446560000,0.050795377
1/9/2006,1285.449951,1290.780029,1284.819946,1290.150024,1290.150024,2301490000,0.060672243
1/10/2006,1290.150024,1290.150024,1283.76001,1289.689941,1289.689941,2373080000,0.064550447
1/11/2006,1289.719971,1294.900024,1288.119995,1294.180054,1294.180054,2406130000,0.064195594
1/12/2006,1294.180054,1294.180054,1285.040039,1286.060059,1286.060059,2318350000,0.067875773
1/13/2006,1286.060059,1288.959961,1282.780029,1287.609985,1287.609985,2206510000,0.061175665
1/17/2006,1287.609985,1287.609985,1278.609985,1282.930054,1282.930054,2179970000,0.062454567
1/18/2006,1282.930054,1282.930054,1272.079956,1277.930054,1277.930054,2233200000,0.058592983
1/19/2006,1277.930054,1287.790039,1277.930054,1285.040039,1285.040039,2444020000,0.054467298
1/20/2006,1285.040039,1285.040039,1260.920044,1261.48999,1261.48999,2845810000,0.060334009
1/23/2006,1261.48999,1268.189941,1261.48999,1263.819946,1263.819946,2256070000,0.040901994
1/24/2006,1263.819946,1271.469971,1263.819946,1266.859985,1266.859985,2608720000,0.042824526
1/25/2006,1266.859985,1271.869995,1259.420044,1264.680054,1264.680054,2617060000,0.045332975
1/26/2006,1264.680054,1276.439941,1264.680054,1273.829956,1273.829956,2856780000,0.043534233
1/27/2006,1273.829956,1286.380005,1273.829956,1283.719971,1283.719971,2623620000,0.051084156
1/30/2006,1283.719971,1287.939941,1283.51001,1285.189941,1285.189941,2282730000,0.059244772
1/31/2006,1285.199951,1285.199951,1276.849976,1280.079956,1280.079956,2708310000,0.060465958
2/1/2006,1280.079956,1283.329956,1277.569946,1282.459961,1282.459961,2589410000,0.056241261
2/2/2006,1282.459961,1282.459961,1267.719971,1270.839966,1270.839966,2565300000,0.058205091
2/3/2006,1270.839966,1270.869995,1261.02002,1264.030029,1264.030029,2282210000,0.048617004
2/6/2006,1264.030029,1267.040039,1261.619995,1265.02002,1265.02002,2132360000,0.042997874
2/7/2006,1265.02002,1265.780029,1253.609985,1254.780029,1254.780029,2366370000,0.043814752
2/8/2006,1254.780029,1266.469971,1254.780029,1265.650024,1265.650024,2456860000,0.035365357
2/9/2006,1265.650024,1274.560059,1262.800049,1263.780029,1263.780029,2441920000,0.044334591
2/10/2006,1263.819946,1269.890015,1254.97998,1266.98999,1266.98999,2290050000,0.042824526
2/13/2006,1266.98999,1266.98999,1258.339966,1262.859985,1262.859985,1850080000,0.045440247
2/14/2006,1262.859985,1278.209961,1260.800049,1275.530029,1275.530029,2437940000,0.042032427
2/15/2006,1275.530029,1281,1271.060059,1280,1280,2317590000,0.052486949
2/16/2006,1280,1289.390015,1280,1289.380005,1289.380005,2251490000,0.056175287
2/17/2006,1289.380005,1289.469971,1284.069946,1287.23999,1287.23999,2128260000,0.063915075
2/21/2006,1287.23999,1291.920044,1281.329956,1283.030029,1283.030029,2104320000,0.06214927
2/22/2006,1283.030029,1294.170044,1283.030029,1292.670044,1292.670044,2222380000,0.058675476
2/23/2006,1292.670044,1293.839966,1285.140015,1287.790039,1287.790039,2144210000,0.066629808
